| appname | description | site | download | version |
| vim/rview | Vim in View Mode with restrictions [vim] | https://github.com/vim/vim | oci://ghcr.io/pkgforge/bincache/vim/nixpkgs/rview:9.1.1336-riscv64-linux | 9.1.1336 |
| util-linux/setarch | Change the reported architecture and set personality flags [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/setarch:2.41-riscv64-linux | 2.41 |
| vim/vim | VIsual editor iMproved [alias=vi] [vim] | https://github.com/vim/vim | oci://ghcr.io/pkgforge/bincache/vim/nixpkgs/vim:9.1.1336-riscv64-linux | 9.1.1336 |
| vim/vimdiff | Edit between 2 & 8 versions of a file with Vim and show differences [vim] | https://github.com/vim/vim | oci://ghcr.io/pkgforge/bincache/vim/nixpkgs/vimdiff:9.1.1336-riscv64-linux | 9.1.1336 |
| vim/view | Vim in Read-Only Mode [vim] | https://github.com/vim/vim | oci://ghcr.io/pkgforge/bincache/vim/nixpkgs/view:9.1.1336-riscv64-linux | 9.1.1336 |
| vim/rvim | Vim in Read-Only with restrictions [vim] | https://github.com/vim/vim | oci://ghcr.io/pkgforge/bincache/vim/nixpkgs/rvim:9.1.1336-riscv64-linux | 9.1.1336 |
| vim/vimtutor | The VIM Tutor for learning VIM [vim] | https://github.com/vim/vim | oci://ghcr.io/pkgforge/bincache/vim/nixpkgs/vimtutor:9.1.1336-riscv64-linux | 9.1.1336 |
| vim/vi | VIsual editor iMproved [alias=vim] [vim] | https://github.com/vim/vim | oci://ghcr.io/pkgforge/bincache/vim/nixpkgs/vi:9.1.1336-riscv64-linux | 9.1.1336 |
| util-linux/setpriv | Run a program with different Linux privilege settings [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/setpriv:2.41-riscv64-linux | 2.41 |
| util-linux/setsid | Run a program in a new session [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/setsid:2.41-riscv64-linux | 2.41 |
| util-linux/setterm | Set the attributes of a terminal [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/setterm:2.41-riscv64-linux | 2.41 |
| v2raya | A web GUI client of Project V which supports VMess, VLESS, SS, SSR, Trojan, Tuic and Juicity protocols | https://github.com/v2rayA/v2rayA | oci://ghcr.io/pkgforge/bincache/v2raya/official/v2raya:v2.2.6.7-riscv64-linux | v2.2.6.7 |
| v2ray-core/v2ray | A proxy server for bypassing network restrictions | https://github.com/v2fly/v2ray-core | oci://ghcr.io/pkgforge/bincache/v2ray-core/official/v2ray:v5.32.0-riscv64-linux | v5.32.0 |
| traefik | High availability reverse proxy and load balancer | https://github.com/traefik/traefik | oci://ghcr.io/pkgforge/bincache/traefik/official/traefik:v3.4.1-riscv64-linux | v3.4.1 |
| util-linux/sfdisk | Display or manipulate a disk partition table [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/sfdisk:2.41-riscv64-linux | 2.41 |
| util-linux/sulogin | Single-user login [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/sulogin:2.41-riscv64-linux | 2.41 |
| util-linux/swaplabel | Display or change the label or UUID of a swap area [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/swaplabel:2.41-riscv64-linux | 2.41 |
| util-linux/swapoff | Disable devices and files for paging and swapping [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/swapoff:2.41-riscv64-linux | 2.41 |
| util-linux/swapon | Enable devices and files for paging and swapping [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/swapon:2.41-riscv64-linux | 2.41 |
| util-linux/switch_root | Switch to another filesystem as the root of the mount tree [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/switch_root:2.41-riscv64-linux | 2.41 |
| util-linux/taskset | Show or change the CPU affinity of a process [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/taskset:2.41-riscv64-linux | 2.41 |
| util-linux/ul | Do underlining [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/ul:2.41-riscv64-linux | 2.41 |
| util-linux/umount | Unmount filesystems [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/umount:2.41-riscv64-linux | 2.41 |
| util-linux/uname26 | Alter the reported kernel version to appear as 2.6.x [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/uname26:2.41-riscv64-linux | 2.41 |
| util-linux/utmpdump | Dump UTMP and WTMP files in raw format [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/utmpdump:2.41-riscv64-linux | 2.41 |
| util-linux/uuidd | A daemon for generating UUIDs [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/uuidd:2.41-riscv64-linux | 2.41 |
| util-linux/uuidgen | Create a new UUID value [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/uuidgen:2.41-riscv64-linux | 2.41 |
| util-linux/uuidparse | Parse unique identifiers [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/uuidparse:2.41-riscv64-linux | 2.41 |
| syncthing | FOSS Continuous File Synchronisation | https://github.com/syncthing/syncthing | oci://ghcr.io/pkgforge/bincache/syncthing/official/syncthing:v1.29.7-riscv64-linux | v1.29.7 |
| util-linux/waitpid | Wait for arbitrary processes [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/waitpid:2.41-riscv64-linux | 2.41 |
| util-linux/wall | Write a message to all users [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/wall:2.41-riscv64-linux | 2.41 |
| util-linux/wdctl | Show the status of the hardware watchdog [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/wdctl:2.41-riscv64-linux | 2.41 |
| util-linux/whereis | Locate the binary, source, and manual-page files for a command [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/whereis:2.41-riscv64-linux | 2.41 |
| zstd/unzstd | Decompress .zst files [alias=zstd -d] [zstd] | https://github.com/facebook/zstd | oci://ghcr.io/pkgforge/bincache/zstd/nixpkgs/unzstd:1.5.7-riscv64-linux | 1.5.7 |
| xclip/xclip-pastefile | Paste files from the X clipboard [xclip] | https://github.com/astrand/xclip | oci://ghcr.io/pkgforge/bincache/xclip/ppkg/xclip-pastefile:0.13-riscv64-linux | 0.13 |
| xclip/xclip | CLI to X selections (clipboard) [xclip] | https://github.com/astrand/xclip | oci://ghcr.io/pkgforge/bincache/xclip/ppkg/xclip:0.13-riscv64-linux | 0.13 |
| xclip/xclip-cutfile | Copy files into the X clipboard & delete them afterwards [xclip] | https://github.com/astrand/xclip | oci://ghcr.io/pkgforge/bincache/xclip/ppkg/xclip-cutfile:0.13-riscv64-linux | 0.13 |
| xz/unxz | Decompress files in XZ format [alias=xz --decompress] [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/unxz:5.8.1-riscv64-linux | 5.8.1 |
| xclip/xclip-copyfile | Copy files into the X clipboard, preserving tree structure [xclip] | https://github.com/astrand/xclip | oci://ghcr.io/pkgforge/bincache/xclip/ppkg/xclip-copyfile:0.13-riscv64-linux | 0.13 |
| xray-core/xray | The best v2ray-core, with XTLS support | https://github.com/XTLS/Xray-core | oci://ghcr.io/pkgforge/bincache/xray-core/official/xray:v25.6.8-riscv64-linux | v25.6.8 |
| xsel | Command-line program for manipulating the X selection (Clipboard) | https://github.com/kfish/xsel | oci://ghcr.io/pkgforge/bincache/xsel/ppkg/xsel:1.2.1-riscv64-linux | 1.2.1 |
| xz/xz | Compress/Decompress files using XZ format [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/xz:5.8.1-riscv64-linux | 5.8.1 |
| xz/unlzma | Decompress files in LZMA format [alias=xz --format=lzma --decompress] [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/unlzma:5.8.1-riscv64-linux | 5.8.1 |
| xz/xzless | View XZ compressed files with less [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/xzless:5.8.1-riscv64-linux | 5.8.1 |
| xz/xzcat | Decompress XZ files to stdout [alias=xz --decompress --stdout] [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/xzcat:5.8.1-riscv64-linux | 5.8.1 |
| xz/xzgrep | Search XZ compressed files using regular expressions [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/xzgrep:5.8.1-riscv64-linux | 5.8.1 |
| xz/xzcmp | Compare XZ compressed files [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/xzcmp:5.8.1-riscv64-linux | 5.8.1 |
| xz/xzdec | Small and fast decoder for XZ compressed files [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/xzdec:5.8.1-riscv64-linux | 5.8.1 |
| xz/xzdiff | Diff XZ compressed files [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/xzdiff:5.8.1-riscv64-linux | 5.8.1 |
| xz/xzegrep | Search XZ compressed files using extended regular expressions [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/xzegrep:5.8.1-riscv64-linux | 5.8.1 |
| xz/xzfgrep | Search XZ compressed files using fixed strings [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/xzfgrep:5.8.1-riscv64-linux | 5.8.1 |
| xz/xzmore | View XZ compressed files with more [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/xzmore:5.8.1-riscv64-linux | 5.8.1 |
| zsh | The Z shell, A Very advanced and programmable Command Interpreter | https://github.com/zsh-users/zsh | oci://ghcr.io/pkgforge/bincache/zsh/nixpkgs/zsh:5.9-riscv64-linux | 5.9 |
| zstd/zstd | Zstandard Compression/Decompression Utility [zstd] | https://github.com/facebook/zstd | oci://ghcr.io/pkgforge/bincache/zstd/nixpkgs/zstd:1.5.7-riscv64-linux | 1.5.7 |
| zstd/zstdmt | Multi-threaded zstd [alias=zstd -T0] [zstd] | https://github.com/facebook/zstd | oci://ghcr.io/pkgforge/bincache/zstd/nixpkgs/zstdmt:1.5.7-riscv64-linux | 1.5.7 |
| zstd/zstdless | View Zstandard compressed files with less [zstd] | https://github.com/facebook/zstd | oci://ghcr.io/pkgforge/bincache/zstd/nixpkgs/zstdless:1.5.7-riscv64-linux | 1.5.7 |
| zstd/zstdgrep | Search Zstandard compressed files using regular expressions [zstd] | https://github.com/facebook/zstd | oci://ghcr.io/pkgforge/bincache/zstd/nixpkgs/zstdgrep:1.5.7-riscv64-linux | 1.5.7 |
| zstd/zstdcat | Output Zstandard compressed files to stdout [alias=zstd -dcf] [zstd] | https://github.com/facebook/zstd | oci://ghcr.io/pkgforge/bincache/zstd/nixpkgs/zstdcat:1.5.7-riscv64-linux | 1.5.7 |
